date,spread_level,vix
2022-02-24,4.64,3.411807560774171
2022-02-25,4.64,3.3174533882291946
2022-02-28,4.64,3.4061849231731944
2022-03-01,4.64,3.506157817298642
2022-03-02,4.64,3.4255647381104497
2022-03-03,4.64,3.4170707308184456
2022-03-04,4.64,3.4651107074058083
2022-03-07,4.64,3.5959414584546674
2022-03-08,4.64,3.559055466277736
2022-03-09,4.64,3.479700443150099
2022-03-10,4.64,3.408834808791367
2022-03-11,4.64,3.4258899942525267
2022-03-14,4.64,3.4585224482814247
2022-03-15,4.64,3.395514598526657
2022-03-16,4.64,3.283539338193923
2022-03-17,4.64,3.245322994883049
2022-03-18,4.64,3.1726224403507386
2022-03-21,4.64,3.158276202739271
2022-03-22,4.64,3.1328821117012247
2022-03-23,4.64,3.1599747169480397
2022-03-24,4.64,3.075928815548268
2022-03-25,4.64,3.035433640405543
2022-03-28,4.64,2.9770590082883697
2022-03-29,4.64,2.9391619220655967
2022-03-30,4.64,2.9616582932202395
2022-03-31,4.64,3.0233474405869645
2022-04-01,4.64,2.9770590082883697
2022-04-04,4.64,2.9215473753646144
2022-04-05,4.64,3.0459499897146083
2022-04-06,4.64,3.095577608523707
2022-04-07,4.64,3.070375816549757
2022-04-08,4.64,3.052112606990099
2022-04-11,4.64,3.193352867637115
2022-04-12,4.64,3.1888289035159043
2022-04-13,4.64,3.0828269804049246
2022-04-14,4.64,3.122364924487357
2022-04-15,4.64,3.122364924487357
2022-04-18,4.64,3.09874002362822
2022-04-19,4.64,3.0619880693310564
2022-04-20,4.64,3.011605622710281
2022-04-21,4.64,3.121483478859551
2022-04-22,4.64,3.339676525013905
2022-04-25,4.64,3.2965773325320527
2022-04-26,4.64,3.5121422756138823
2022-04-27,4.64,3.4531571205928664
2022-04-28,4.64,3.4008639927609177
2022-04-29,4.64,3.5085558999826545
2022-05-02,4.64,3.4763048541489607
2022-05-03,4.64,3.3758795736778655
2022-05-04,4.64,3.2355362657613083
2022-05-05,4.64,3.4404180948154366
2022-05-06,4.64,3.4075107437187473
2022-05-09,4.64,3.548179572010801
2022-05-10,4.64,3.49620448524049
2022-05-11,4.64,3.4830845411343394
2022-05-12,4.64,3.4585224482814247
2022-05-13,4.64,3.3628029936748436
2022-05-16,4.64,3.3130945001071823
2022-05-17,4.64,3.261935314328648
2022-05-18,4.64,3.4326960487215263
2022-05-19,4.64,3.3792925462741055
2022-05-20,4.64,3.382014562245381
2022-05-23,4.64,3.349202086543775
2022-05-24,4.64,3.3826939100975957
2022-05-25,4.64,3.34533224882076
2022-05-26,4.64,3.3141860046725258
